phrase ids|sentiment values
9149|0.44444
9150|0.43056
9151|0.70833
9152|0.75
9153|0.083333
9154|0.25
9155|0.48611
9156|0.48611
9157|0.16667
9158|0.19444
9159|0.40278
9160|0.5
9161|0.5
9162|0.47222
9163|0.44444
9164|0.36111
9165|0.5
9166|0.47222
9167|0.26389
9168|0.65278
9169|0.5
9170|0.52778
9171|0.5
9172|0.5
9173|0.5
9174|0.44444
9175|0.5
9176|0.52778
9177|0.51389
9178|0.45833
9179|0.47222
9180|0.66667
9181|0.38889
9182|0.41667
9183|0.23611
9184|0.45833
9185|0.38889
9186|0.22222
9187|0.5
9188|0.48611
9189|0.36111
9190|0.27778
9191|0.26389
9192|0.5
9193|0.5
9194|0.36111
9195|0.44444
9196|0.5
9197|0.58333
9198|0.5
9199|0.55556
9200|0.59722
9201|0.59722
9202|0.76389
9203|0.75
9204|0.5
9205|0.5
9206|0.68056
9207|0.27778
9208|0.44444
9209|0.52778
9210|0.61111
9211|0.58333
9212|0.40278
9213|0.83333
9214|0.54167
9215|0.5
9216|0.20833
9217|0.41667
9218|0.5
9219|0.55556
9220|0.41667
9221|0.5
9222|0.5
9223|0.5
9224|0.70833
9225|0.56944
9226|0.55556
9227|0.5
9228|0.44444
9229|0.55556
9230|0.36111
9231|0.48611
9232|0.59722
9233|0.5
9234|0.34722
9235|0.5
9236|0.56944
9237|0.5
9238|0.63889
9239|0.54167
9240|0.55556
9241|0.5
9242|0.5
9243|0.5
9244|0.30556
9245|0.23611
9246|0.59722
9247|0.36111
9248|0.29167
9249|0.84722
9250|0.5
9251|0.5
9252|0.5
9253|0.125
9254|0.41667
9255|0.51389
9256|0.5
9257|0.69444
9258|0.19444
9259|0.79167
9260|0.30556
9261|0.27778
9262|0.75
9263|0.51389
9264|0.51389
9265|0.58333
9266|0.27778
9267|0.58333
9268|0.70833
9269|0.51389
9270|0.55556
9271|0.5
9272|0.5
9273|0.5
9274|0.5
9275|0.45833
9276|0.36111
9277|0.44444
9278|0.5
9279|0.55556
9280|0.70833
9281|0.5
9282|0.55556
9283|0.56944
9284|0.33333
9285|0.61111
9286|0.5
9287|0.5
9288|0.52778
9289|0.54167
9290|0.36111
9291|0.5
9292|0.41667
9293|0.54167
9294|0.5
9295|0.375
9296|0.54167
9297|0.5
9298|0.5
9299|0.41667
9300|0.47222
9301|0.5
9302|0.59722
9303|0.52778
9304|0.5
9305|0.56944
9306|0.51389
9307|0.5
9308|0.55556
9309|0.63889
9310|0.5
9311|0.5
9312|0.51389
9313|0.18056
9314|0.097222
9315|0.5
9316|0.54167
9317|0.48611
9318|0.34722
9319|0.63889
9320|0.45833
9321|0.76389
9322|0.48611
9323|0.5
9324|0.23611
9325|0.34722
9326|0.5
9327|0.44444
9328|0.52778
9329|0.5
9330|0.45833
9331|0.30556
9332|0.5
9333|0.48611
9334|0.61111
9335|0.44444
9336|0.69444
9337|0.26389
9338|0.93056
9339|0.52778
9340|0.5
9341|0.45833
9342|0.81944
9343|0.55556
9344|0.55556
9345|0.55556
9346|0.56944
9347|0.40278
9348|0.36111
9349|0.54167
9350|0.72222
9351|0.47222
9352|0.33333
9353|0.30556
9354|0.61111
9355|0.51389
9356|0.52778
9357|0.44444
9358|0.5
9359|0.5
9360|0.18056
9361|0.31944
9362|0.16667
9363|0.43056
9364|0.33333
9365|0.47222
9366|0.5
9367|0.63889
9368|0.84722
9369|0.54167
9370|0.27778
9371|0.48611
9372|0.52778
9373|0.61111
9374|0.45833
9375|0.16667
9376|0.5
9377|0.56944
9378|0.73611
9379|0.51389
9380|0.54167
9381|0.5
9382|0.41667
9383|0.52778
9384|0.26389
9385|0.69444
9386|0.56944
9387|0.48611
9388|0.51389
9389|0.41667
9390|0.5
9391|0.125
9392|0.72222
9393|0.54167
9394|0.16667
9395|0.63889
9396|0.23611
9397|0.27778
9398|0.18056
9399|0.48611
9400|0.33333
9401|0.20833
9402|0.34722
9403|0.5
9404|0.5
9405|0.5
9406|0.55556
9407|0.5
9408|0.5
9409|0.5
9410|0.47222
9411|0.5
9412|0.52778
9413|0.75
9414|0.31944
9415|0.5
9416|0.51389
9417|0.43056
9418|0.45833
9419|0.33333
9420|0.47222
9421|0.56944
9422|0.63889
9423|0.72222
9424|0.34722
9425|0.75
9426|0.66667
9427|0.33333
9428|0.75
9429|0.68056
9430|0.76389
9431|0.51389
9432|0.61111
9433|0.80556
9434|0.26389
9435|0.5
9436|0.375
9437|0.55556
9438|0.45833
9439|0.48611
9440|0.40278
9441|0.44444
9442|0.52778
9443|0.34722
9444|0.72222
9445|0.625
9446|0.48611
9447|0.5
9448|0.55556
9449|0.68056
9450|0.61111
9451|0.41667
9452|0.48611
9453|0.5
9454|0.54167
9455|0.5
9456|0.55556
9457|0.36111
9458|0.55556
9459|0.5
9460|0.5
9461|0.40278
9462|0.51389
9463|0.36111
9464|0.27778
9465|0.5
9466|0.38889
9467|0.041667
9468|0.54167
9469|0.5
9470|0.5
9471|0.5
9472|0.23611
9473|0.69444
9474|0.73611
9475|0.38889
9476|0.47222
9477|0.43056
9478|0.36111
9479|0.5
9480|0.5
9481|0.83333
9482|0.84722
9483|0.38889
9484|0.63889
9485|0.44444
9486|0.25
9487|0.81944
9488|0.83333
9489|0.72222
9490|0.80556
9491|0.66667
9492|0.83333
9493|1
9494|0.20833
9495|0.26389
9496|0.88889
9497|0.76389
9498|0.80556
9499|0.79167
9500|0.77778
9501|0.65278
9502|0.77778
9503|0.47222
9504|0.52778
9505|0.61111
9506|0.44444
9507|0.5
9508|0.55556
9509|0.44444
9510|0.47222
9511|0.30556
9512|0.18056
9513|0.45833
9514|0.56944
9515|0.51389
9516|0.55556
9517|0.56944
9518|0.33333
9519|0.44444
9520|0.5
9521|0.375
9522|0.29167
9523|0.51389
9524|0.56944
9525|0.61111
9526|0.13889
9527|0.40278
9528|0.51389
9529|0.59722
9530|0.36111
9531|0.54167
9532|0.68056
9533|0.5
9534|0.55556
9535|0.36111
9536|0.52778
9537|0.5
9538|0.5
9539|0.58333
9540|0.375
9541|0.22222
9542|0.15278
9543|0.65278
9544|0.65278
9545|0.55556
9546|0.5
9547|0.36111
9548|0.5
9549|0.5
9550|0.44444
9551|0.48611
9552|0.19444
9553|0.5
9554|0.34722
9555|0.5
9556|0.5
9557|0.20833
9558|0.25
9559|0.30556
9560|0.61111
9561|0.43056
9562|0.27778
9563|0.29167
9564|0.23611
9565|0.38889
9566|0.375
9567|0.11111
9568|0.5
9569|0.48611
9570|0.25
9571|0.22222
9572|0.30556
9573|0.33333
9574|0.23611
9575|0.27778
9576|0.16667
9577|0.31944
9578|0.5
9579|0.52778
9580|0.51389
9581|0.29167
9582|0.18056
9583|0.11111
9584|0.48611
9585|0.30556
9586|0.18056
9587|0.22222
9588|0.125
9589|0.5
9590|0.5
9591|0.375
9592|0.61111
9593|0.59722
9594|0.5
9595|0.27778
9596|0.22222
9597|0.36111
9598|0.5
9599|0.45833
9600|0.61111
9601|0.52778
9602|0.31944
9603|0.5
9604|0.5
9605|0.51389
9606|0.52778
9607|0.5
9608|0.41667
9609|0.5
9610|0.44444
9611|0.33333
9612|0.5
9613|0.5
9614|0.5
9615|0.55556
9616|0.5
9617|0.5
9618|0.41667
9619|0.58333
9620|0.48611
9621|0.40278
9622|0.5
9623|0.58333
9624|0.52778
9625|0.61111
9626|0.55556
9627|0.47222
9628|0.30556
9629|0.54167
9630|0.56944
9631|0.27778
9632|0.30556
9633|0.58333
9634|0.52778
9635|0.51389
9636|0.51389
9637|0.33333
9638|0.5
9639|0.5
9640|0.38889
9641|0.54167
9642|0.48611
9643|0.44444
9644|0.5
9645|0.41667
9646|0.41667
9647|0.083333
9648|0.44444
9649|0.5
9650|0.55556
9651|0.63889
9652|0.5
9653|0.65278
9654|0.75
9655|0.61111
9656|0.625
9657|0.5
9658|0.54167
9659|0.5
9660|0.5
9661|0.55556
9662|0.5
9663|0.625
9664|0.48611
9665|0.79167
9666|0.77778
9667|0.5
9668|0.5
9669|0.52778
9670|0.44444
9671|0.52778
9672|0.80556
9673|0.86111
9674|0.69444
9675|0.88889
9676|0.81944
9677|0.72222
9678|0.68056
9679|0.52778
9680|0.5
9681|0.51389
9682|0.5
9683|0.36111
9684|0.5
9685|0.5
9686|0.43056
9687|0.41667
9688|0.65278
9689|0.30556
9690|0.5
9691|0.5
9692|0.63889
9693|0.30556
9694|0.61111
9695|0.5
9696|0.5
9697|0.5
9698|0.5
9699|0.5
9700|0.23611
9701|0.97222
9702|0.66667
9703|0.55556
9704|0.51389
9705|0.91667
9706|0.5
9707|0.5
9708|0.65278
9709|0.5
9710|0.055556
9711|0.38889
9712|0.5
9713|0.27778
9714|0.34722
9715|0.26389
9716|0.54167
9717|0.41667
9718|0.41667
9719|0.29167
9720|0.38889
9721|0.5
9722|0.375
9723|0.29167
9724|0.30556
9725|0.56944
9726|0.5
9727|0.5
9728|0.5
9729|0.55556
9730|0.5
9731|0.52778
9732|0.52778
9733|0.70833
9734|0.61111
9735|0.59722
9736|0.61111
9737|0.66667
9738|0.79167
9739|0.52778
9740|0.61111
9741|0.55556
9742|0.38889
9743|0.55556
9744|0.54167
9745|0.47222
9746|0.43056
9747|0.19444
9748|0.47222
9749|0.5
9750|0.55556
9751|0.77778
9752|0.72222
9753|0.48611
9754|0.5
9755|0.47222
9756|0.40278
9757|0.66667
9758|0.45833
9759|0.5
9760|0.61111
9761|0.61111
9762|0.75
9763|0.86111
9764|0.84722
9765|0.68056
9766|0.63889
9767|0.75
9768|0.625
9769|0.77778
9770|0.83333
9771|0.36111
9772|0.55556
9773|0.54167
9774|0.11111
9775|0.5
9776|0.27778
9777|0.54167
9778|0.44444
9779|0.43056
9780|0.45833
9781|0.33333
9782|0.27778
9783|0.38889
9784|0.16667
9785|0.44444
9786|0.27778
9787|0.5
9788|0.51389
9789|0.43056
9790|0.22222
9791|0.5
9792|0.5
9793|0.45833
9794|0.5
9795|0.5
9796|0.5
9797|0.875
9798|0.81944
9799|0.91667
9800|0.77778
9801|0.91667
9802|0.69444
9803|0.875
9804|0.79167
9805|0.94444
9806|0.70833
9807|0.5
9808|0.69444
9809|0.61111
9810|0.40278
9811|0.41667
9812|0.58333
9813|0.47222
9814|0.19444
9815|0.47222
9816|0.5
9817|0.5
9818|0.44444
9819|0.5
9820|0.40278
9821|0.36111
9822|0.375
9823|0.38889
9824|0.59722
9825|0.51389
9826|0.69444
9827|0.61111
9828|0.36111
9829|0.55556
9830|0.83333
9831|0.76389
9832|0.11111
9833|0.36111
9834|0.54167
9835|0.34722
9836|0.5
9837|0.61111
9838|0.29167
9839|0.23611
9840|0.34722
9841|0.5
9842|0.5
9843|0.43056
9844|0.65278
9845|0.79167
9846|0.875
9847|0.65278
9848|0.76389
9849|0.5
9850|0.5
9851|0.5
9852|0.5
9853|0.45833
9854|0.5
9855|0.625
9856|0.52778
9857|0.52778
9858|0.5
9859|0.11111
9860|0.5
9861|0.75
9862|0.84722
9863|0.33333
9864|0.52778
9865|0.5
9866|0.51389
9867|0.58333
9868|0.63889
9869|0.54167
9870|0.54167
9871|0.30556
9872|0.33333
9873|0.54167
9874|0.58333
9875|0.79167
9876|0.5
9877|0.70833
9878|0.51389
9879|0.65278
9880|0.55556
9881|0.80556
9882|0.54167
9883|0.31944
9884|0.72222
9885|0.61111
9886|0.55556
9887|0.38889
9888|0.68056
9889|0.48611
9890|0.61111
9891|0.77778
9892|0.66667
9893|0.76389
9894|0.55556
9895|0.34722
9896|0.43056
9897|0.45833
9898|0.55556
9899|0.73611
9900|0.44444
9901|0.41667
9902|0.11111
9903|0.55556
9904|0.77778
9905|0.5
9906|0.56944
9907|0.22222
9908|0.23611
9909|0.45833
9910|0.5
9911|0.40278
9912|0.375
9913|0.55556
9914|0.61111
9915|0.5
9916|0.5
9917|0.52778
9918|0.44444
9919|0.5
9920|0.5
9921|0.11111
9922|0.51389
9923|0.5
9924|0.61111
9925|0.48611
9926|0.16667
9927|0.19444
9928|0.13889
9929|0.36111
9930|0.11111
9931|0.22222
9932|0.55556
9933|0.5
9934|0.65278
9935|0.76389
9936|0.26389
9937|0.5
9938|0.63889
9939|0.34722
9940|0.27778
9941|0.23611
9942|0.75
9943|0.88889
9944|0.5
9945|0.5
9946|0.5
9947|0.5
9948|0.45833
9949|0.51389
9950|0.41667
9951|0.36111
9952|0.56944
9953|0.38889
9954|0.47222
9955|0.48611
9956|0.56944
9957|0.58333
9958|0.56944
9959|0.86111
9960|0.51389
9961|0.5
9962|0.51389
9963|0.5
9964|0.61111
9965|0.375
9966|0.54167
9967|0.43056
9968|0.38889
9969|0.40278
9970|0.41667
9971|0.58333
9972|0.625
9973|0.48611
9974|0.51389
9975|0.5
9976|0.51389
9977|0.5
9978|0.45833
9979|0.52778
9980|0.56944
9981|0.44444
9982|0.33333
9983|0.51389
9984|0.5
9985|0.5
9986|0.5
9987|0.55556
9988|0.41667
9989|0.5
9990|0.38889
9991|0.22222
9992|0.23611
9993|0.5
9994|0.20833
9995|0.63889
9996|0.70833
9997|0.47222
9998|0.625
9999|0.44444
